source_id,split,variant_id,degradation,severity,severity_name,is_degraded,relative_path
fc017f5308d348bd,train,fc017f5308d348bd__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/fc017f5308d348bd__underexposure__s3.jpg
fc017f5308d348bd,train,fc017f5308d348bd__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/fc017f5308d348bd__overexposure__s3.jpg
fc017f5308d348bd,train,fc017f5308d348bd__noise__s3,noise,3,medium,1,dataset/generated/train/fc017f5308d348bd__noise__s3.jpg
fc017f5308d348bd,train,fc017f5308d348bd__compression__s3,compression,3,medium,1,dataset/generated/train/fc017f5308d348bd__compression__s3.jpg
1a613f9b09db3b7b,train,1a613f9b09db3b7b__clean,none,0,none,0,dataset/generated/train/1a613f9b09db3b7b__clean.jpg
1a613f9b09db3b7b,train,1a613f9b09db3b7b__blur__s3,blur,3,medium,1,dataset/generated/train/1a613f9b09db3b7b__blur__s3.jpg
1a613f9b09db3b7b,train,1a613f9b09db3b7b__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/1a613f9b09db3b7b__motion_blur__s3.jpg
1a613f9b09db3b7b,train,1a613f9b09db3b7b__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/1a613f9b09db3b7b__underexposure__s3.jpg
1a613f9b09db3b7b,train,1a613f9b09db3b7b__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/1a613f9b09db3b7b__overexposure__s3.jpg
1a613f9b09db3b7b,train,1a613f9b09db3b7b__noise__s3,noise,3,medium,1,dataset/generated/train/1a613f9b09db3b7b__noise__s3.jpg
1a613f9b09db3b7b,train,1a613f9b09db3b7b__compression__s3,compression,3,medium,1,dataset/generated/train/1a613f9b09db3b7b__compression__s3.jpg
5c0e559c75d3969c,train,5c0e559c75d3969c__clean,none,0,none,0,dataset/generated/train/5c0e559c75d3969c__clean.jpg
5c0e559c75d3969c,train,5c0e559c75d3969c__blur__s3,blur,3,medium,1,dataset/generated/train/5c0e559c75d3969c__blur__s3.jpg
5c0e559c75d3969c,train,5c0e559c75d3969c__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/5c0e559c75d3969c__motion_blur__s3.jpg
5c0e559c75d3969c,train,5c0e559c75d3969c__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/5c0e559c75d3969c__underexposure__s3.jpg
5c0e559c75d3969c,train,5c0e559c75d3969c__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/5c0e559c75d3969c__overexposure__s3.jpg
5c0e559c75d3969c,train,5c0e559c75d3969c__noise__s3,noise,3,medium,1,dataset/generated/train/5c0e559c75d3969c__noise__s3.jpg
5c0e559c75d3969c,train,5c0e559c75d3969c__compression__s3,compression,3,medium,1,dataset/generated/train/5c0e559c75d3969c__compression__s3.jpg
c33842fbbd962684,train,c33842fbbd962684__clean,none,0,none,0,dataset/generated/train/c33842fbbd962684__clean.jpg
c33842fbbd962684,train,c33842fbbd962684__blur__s3,blur,3,medium,1,dataset/generated/train/c33842fbbd962684__blur__s3.jpg
c33842fbbd962684,train,c33842fbbd962684__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/c33842fbbd962684__motion_blur__s3.jpg
c33842fbbd962684,train,c33842fbbd962684__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/c33842fbbd962684__underexposure__s3.jpg
c33842fbbd962684,train,c33842fbbd962684__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/c33842fbbd962684__overexposure__s3.jpg
c33842fbbd962684,train,c33842fbbd962684__noise__s3,noise,3,medium,1,dataset/generated/train/c33842fbbd962684__noise__s3.jpg
c33842fbbd962684,train,c33842fbbd962684__compression__s3,compression,3,medium,1,dataset/generated/train/c33842fbbd962684__compression__s3.jpg
cf670ca35fb16e59,train,cf670ca35fb16e59__clean,none,0,none,0,dataset/generated/train/cf670ca35fb16e59__clean.jpg
cf670ca35fb16e59,train,cf670ca35fb16e59__blur__s3,blur,3,medium,1,dataset/generated/train/cf670ca35fb16e59__blur__s3.jpg
cf670ca35fb16e59,train,cf670ca35fb16e59__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/cf670ca35fb16e59__motion_blur__s3.jpg
cf670ca35fb16e59,train,cf670ca35fb16e59__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/cf670ca35fb16e59__underexposure__s3.jpg
cf670ca35fb16e59,train,cf670ca35fb16e59__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/cf670ca35fb16e59__overexposure__s3.jpg
cf670ca35fb16e59,train,cf670ca35fb16e59__noise__s3,noise,3,medium,1,dataset/generated/train/cf670ca35fb16e59__noise__s3.jpg
cf670ca35fb16e59,train,cf670ca35fb16e59__compression__s3,compression,3,medium,1,dataset/generated/train/cf670ca35fb16e59__compression__s3.jpg
7c735e89b3699afc,train,7c735e89b3699afc__clean,none,0,none,0,dataset/generated/train/7c735e89b3699afc__clean.jpg
7c735e89b3699afc,train,7c735e89b3699afc__blur__s3,blur,3,medium,1,dataset/generated/train/7c735e89b3699afc__blur__s3.jpg
7c735e89b3699afc,train,7c735e89b3699afc__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/7c735e89b3699afc__motion_blur__s3.jpg
7c735e89b3699afc,train,7c735e89b3699afc__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/7c735e89b3699afc__underexposure__s3.jpg
7c735e89b3699afc,train,7c735e89b3699afc__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/7c735e89b3699afc__overexposure__s3.jpg
7c735e89b3699afc,train,7c735e89b3699afc__noise__s3,noise,3,medium,1,dataset/generated/train/7c735e89b3699afc__noise__s3.jpg
7c735e89b3699afc,train,7c735e89b3699afc__compression__s3,compression,3,medium,1,dataset/generated/train/7c735e89b3699afc__compression__s3.jpg
6f8994bac6aef060,train,6f8994bac6aef060__clean,none,0,none,0,dataset/generated/train/6f8994bac6aef060__clean.jpg
6f8994bac6aef060,train,6f8994bac6aef060__blur__s3,blur,3,medium,1,dataset/generated/train/6f8994bac6aef060__blur__s3.jpg
6f8994bac6aef060,train,6f8994bac6aef060__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/6f8994bac6aef060__motion_blur__s3.jpg
6f8994bac6aef060,train,6f8994bac6aef060__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/6f8994bac6aef060__underexposure__s3.jpg
6f8994bac6aef060,train,6f8994bac6aef060__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/6f8994bac6aef060__overexposure__s3.jpg
6f8994bac6aef060,train,6f8994bac6aef060__noise__s3,noise,3,medium,1,dataset/generated/train/6f8994bac6aef060__noise__s3.jpg
6f8994bac6aef060,train,6f8994bac6aef060__compression__s3,compression,3,medium,1,dataset/generated/train/6f8994bac6aef060__compression__s3.jpg
692fc5469af5fffd,train,692fc5469af5fffd__clean,none,0,none,0,dataset/generated/train/692fc5469af5fffd__clean.jpg
692fc5469af5fffd,train,692fc5469af5fffd__blur__s3,blur,3,medium,1,dataset/generated/train/692fc5469af5fffd__blur__s3.jpg
692fc5469af5fffd,train,692fc5469af5fffd__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/692fc5469af5fffd__motion_blur__s3.jpg
692fc5469af5fffd,train,692fc5469af5fffd__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/692fc5469af5fffd__underexposure__s3.jpg
692fc5469af5fffd,train,692fc5469af5fffd__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/692fc5469af5fffd__overexposure__s3.jpg
692fc5469af5fffd,train,692fc5469af5fffd__noise__s3,noise,3,medium,1,dataset/generated/train/692fc5469af5fffd__noise__s3.jpg
692fc5469af5fffd,train,692fc5469af5fffd__compression__s3,compression,3,medium,1,dataset/generated/train/692fc5469af5fffd__compression__s3.jpg
ffa3d472d44184b1,train,ffa3d472d44184b1__clean,none,0,none,0,dataset/generated/train/ffa3d472d44184b1__clean.jpg
ffa3d472d44184b1,train,ffa3d472d44184b1__blur__s3,blur,3,medium,1,dataset/generated/train/ffa3d472d44184b1__blur__s3.jpg
ffa3d472d44184b1,train,ffa3d472d44184b1__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/ffa3d472d44184b1__motion_blur__s3.jpg
ffa3d472d44184b1,train,ffa3d472d44184b1__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/ffa3d472d44184b1__underexposure__s3.jpg
ffa3d472d44184b1,train,ffa3d472d44184b1__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/ffa3d472d44184b1__overexposure__s3.jpg
ffa3d472d44184b1,train,ffa3d472d44184b1__noise__s3,noise,3,medium,1,dataset/generated/train/ffa3d472d44184b1__noise__s3.jpg
ffa3d472d44184b1,train,ffa3d472d44184b1__compression__s3,compression,3,medium,1,dataset/generated/train/ffa3d472d44184b1__compression__s3.jpg
8746b068c166782f,train,8746b068c166782f__clean,none,0,none,0,dataset/generated/train/8746b068c166782f__clean.jpg
8746b068c166782f,train,8746b068c166782f__blur__s3,blur,3,medium,1,dataset/generated/train/8746b068c166782f__blur__s3.jpg
8746b068c166782f,train,8746b068c166782f__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/8746b068c166782f__motion_blur__s3.jpg
8746b068c166782f,train,8746b068c166782f__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/8746b068c166782f__underexposure__s3.jpg
8746b068c166782f,train,8746b068c166782f__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/8746b068c166782f__overexposure__s3.jpg
8746b068c166782f,train,8746b068c166782f__noise__s3,noise,3,medium,1,dataset/generated/train/8746b068c166782f__noise__s3.jpg
8746b068c166782f,train,8746b068c166782f__compression__s3,compression,3,medium,1,dataset/generated/train/8746b068c166782f__compression__s3.jpg
d5c4394c712e5c24,train,d5c4394c712e5c24__clean,none,0,none,0,dataset/generated/train/d5c4394c712e5c24__clean.jpg
d5c4394c712e5c24,train,d5c4394c712e5c24__blur__s3,blur,3,medium,1,dataset/generated/train/d5c4394c712e5c24__blur__s3.jpg
d5c4394c712e5c24,train,d5c4394c712e5c24__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/d5c4394c712e5c24__motion_blur__s3.jpg
d5c4394c712e5c24,train,d5c4394c712e5c24__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/d5c4394c712e5c24__underexposure__s3.jpg
d5c4394c712e5c24,train,d5c4394c712e5c24__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/d5c4394c712e5c24__overexposure__s3.jpg
d5c4394c712e5c24,train,d5c4394c712e5c24__noise__s3,noise,3,medium,1,dataset/generated/train/d5c4394c712e5c24__noise__s3.jpg
d5c4394c712e5c24,train,d5c4394c712e5c24__compression__s3,compression,3,medium,1,dataset/generated/train/d5c4394c712e5c24__compression__s3.jpg
1cccef217a1e5eec,train,1cccef217a1e5eec__clean,none,0,none,0,dataset/generated/train/1cccef217a1e5eec__clean.jpg
1cccef217a1e5eec,train,1cccef217a1e5eec__blur__s3,blur,3,medium,1,dataset/generated/train/1cccef217a1e5eec__blur__s3.jpg
1cccef217a1e5eec,train,1cccef217a1e5eec__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/1cccef217a1e5eec__motion_blur__s3.jpg
1cccef217a1e5eec,train,1cccef217a1e5eec__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/1cccef217a1e5eec__underexposure__s3.jpg
1cccef217a1e5eec,train,1cccef217a1e5eec__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/1cccef217a1e5eec__overexposure__s3.jpg
1cccef217a1e5eec,train,1cccef217a1e5eec__noise__s3,noise,3,medium,1,dataset/generated/train/1cccef217a1e5eec__noise__s3.jpg
1cccef217a1e5eec,train,1cccef217a1e5eec__compression__s3,compression,3,medium,1,dataset/generated/train/1cccef217a1e5eec__compression__s3.jpg
59471a9bed5c28ac,train,59471a9bed5c28ac__clean,none,0,none,0,dataset/generated/train/59471a9bed5c28ac__clean.jpg
59471a9bed5c28ac,train,59471a9bed5c28ac__blur__s3,blur,3,medium,1,dataset/generated/train/59471a9bed5c28ac__blur__s3.jpg
59471a9bed5c28ac,train,59471a9bed5c28ac__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/59471a9bed5c28ac__motion_blur__s3.jpg
59471a9bed5c28ac,train,59471a9bed5c28ac__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/59471a9bed5c28ac__underexposure__s3.jpg
59471a9bed5c28ac,train,59471a9bed5c28ac__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/59471a9bed5c28ac__overexposure__s3.jpg
59471a9bed5c28ac,train,59471a9bed5c28ac__noise__s3,noise,3,medium,1,dataset/generated/train/59471a9bed5c28ac__noise__s3.jpg
59471a9bed5c28ac,train,59471a9bed5c28ac__compression__s3,compression,3,medium,1,dataset/generated/train/59471a9bed5c28ac__compression__s3.jpg
2f1bfa7634a64f79,train,2f1bfa7634a64f79__clean,none,0,none,0,dataset/generated/train/2f1bfa7634a64f79__clean.jpg
2f1bfa7634a64f79,train,2f1bfa7634a64f79__blur__s3,blur,3,medium,1,dataset/generated/train/2f1bfa7634a64f79__blur__s3.jpg
2f1bfa7634a64f79,train,2f1bfa7634a64f79__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/2f1bfa7634a64f79__motion_blur__s3.jpg
2f1bfa7634a64f79,train,2f1bfa7634a64f79__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/2f1bfa7634a64f79__underexposure__s3.jpg
2f1bfa7634a64f79,train,2f1bfa7634a64f79__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/2f1bfa7634a64f79__overexposure__s3.jpg
2f1bfa7634a64f79,train,2f1bfa7634a64f79__noise__s3,noise,3,medium,1,dataset/generated/train/2f1bfa7634a64f79__noise__s3.jpg
2f1bfa7634a64f79,train,2f1bfa7634a64f79__compression__s3,compression,3,medium,1,dataset/generated/train/2f1bfa7634a64f79__compression__s3.jpg
5d3d8315695f7c71,train,5d3d8315695f7c71__clean,none,0,none,0,dataset/generated/train/5d3d8315695f7c71__clean.jpg
5d3d8315695f7c71,train,5d3d8315695f7c71__blur__s3,blur,3,medium,1,dataset/generated/train/5d3d8315695f7c71__blur__s3.jpg
5d3d8315695f7c71,train,5d3d8315695f7c71__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/5d3d8315695f7c71__motion_blur__s3.jpg
5d3d8315695f7c71,train,5d3d8315695f7c71__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/5d3d8315695f7c71__underexposure__s3.jpg
5d3d8315695f7c71,train,5d3d8315695f7c71__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/5d3d8315695f7c71__overexposure__s3.jpg
5d3d8315695f7c71,train,5d3d8315695f7c71__noise__s3,noise,3,medium,1,dataset/generated/train/5d3d8315695f7c71__noise__s3.jpg
5d3d8315695f7c71,train,5d3d8315695f7c71__compression__s3,compression,3,medium,1,dataset/generated/train/5d3d8315695f7c71__compression__s3.jpg
63c6fae2e3defd4b,train,63c6fae2e3defd4b__clean,none,0,none,0,dataset/generated/train/63c6fae2e3defd4b__clean.jpg
63c6fae2e3defd4b,train,63c6fae2e3defd4b__blur__s3,blur,3,medium,1,dataset/generated/train/63c6fae2e3defd4b__blur__s3.jpg
63c6fae2e3defd4b,train,63c6fae2e3defd4b__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/63c6fae2e3defd4b__motion_blur__s3.jpg
63c6fae2e3defd4b,train,63c6fae2e3defd4b__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/63c6fae2e3defd4b__underexposure__s3.jpg
63c6fae2e3defd4b,train,63c6fae2e3defd4b__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/63c6fae2e3defd4b__overexposure__s3.jpg
63c6fae2e3defd4b,train,63c6fae2e3defd4b__noise__s3,noise,3,medium,1,dataset/generated/train/63c6fae2e3defd4b__noise__s3.jpg
63c6fae2e3defd4b,train,63c6fae2e3defd4b__compression__s3,compression,3,medium,1,dataset/generated/train/63c6fae2e3defd4b__compression__s3.jpg
24bb77a31928404e,train,24bb77a31928404e__clean,none,0,none,0,dataset/generated/train/24bb77a31928404e__clean.jpg
24bb77a31928404e,train,24bb77a31928404e__blur__s3,blur,3,medium,1,dataset/generated/train/24bb77a31928404e__blur__s3.jpg
24bb77a31928404e,train,24bb77a31928404e__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/24bb77a31928404e__motion_blur__s3.jpg
24bb77a31928404e,train,24bb77a31928404e__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/24bb77a31928404e__underexposure__s3.jpg
24bb77a31928404e,train,24bb77a31928404e__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/24bb77a31928404e__overexposure__s3.jpg
24bb77a31928404e,train,24bb77a31928404e__noise__s3,noise,3,medium,1,dataset/generated/train/24bb77a31928404e__noise__s3.jpg
24bb77a31928404e,train,24bb77a31928404e__compression__s3,compression,3,medium,1,dataset/generated/train/24bb77a31928404e__compression__s3.jpg
c7e6e15f4db067c3,train,c7e6e15f4db067c3__clean,none,0,none,0,dataset/generated/train/c7e6e15f4db067c3__clean.jpg
c7e6e15f4db067c3,train,c7e6e15f4db067c3__blur__s3,blur,3,medium,1,dataset/generated/train/c7e6e15f4db067c3__blur__s3.jpg
c7e6e15f4db067c3,train,c7e6e15f4db067c3__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/c7e6e15f4db067c3__motion_blur__s3.jpg
c7e6e15f4db067c3,train,c7e6e15f4db067c3__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/c7e6e15f4db067c3__underexposure__s3.jpg
c7e6e15f4db067c3,train,c7e6e15f4db067c3__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/c7e6e15f4db067c3__overexposure__s3.jpg
c7e6e15f4db067c3,train,c7e6e15f4db067c3__noise__s3,noise,3,medium,1,dataset/generated/train/c7e6e15f4db067c3__noise__s3.jpg
c7e6e15f4db067c3,train,c7e6e15f4db067c3__compression__s3,compression,3,medium,1,dataset/generated/train/c7e6e15f4db067c3__compression__s3.jpg
bc37072a4f32bc99,train,bc37072a4f32bc99__clean,none,0,none,0,dataset/generated/train/bc37072a4f32bc99__clean.jpg
bc37072a4f32bc99,train,bc37072a4f32bc99__blur__s3,blur,3,medium,1,dataset/generated/train/bc37072a4f32bc99__blur__s3.jpg
bc37072a4f32bc99,train,bc37072a4f32bc99__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/bc37072a4f32bc99__motion_blur__s3.jpg
bc37072a4f32bc99,train,bc37072a4f32bc99__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/bc37072a4f32bc99__underexposure__s3.jpg
bc37072a4f32bc99,train,bc37072a4f32bc99__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/bc37072a4f32bc99__overexposure__s3.jpg
bc37072a4f32bc99,train,bc37072a4f32bc99__noise__s3,noise,3,medium,1,dataset/generated/train/bc37072a4f32bc99__noise__s3.jpg
bc37072a4f32bc99,train,bc37072a4f32bc99__compression__s3,compression,3,medium,1,dataset/generated/train/bc37072a4f32bc99__compression__s3.jpg
90fab997d1351b1c,train,90fab997d1351b1c__clean,none,0,none,0,dataset/generated/train/90fab997d1351b1c__clean.jpg
90fab997d1351b1c,train,90fab997d1351b1c__blur__s3,blur,3,medium,1,dataset/generated/train/90fab997d1351b1c__blur__s3.jpg
90fab997d1351b1c,train,90fab997d1351b1c__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/90fab997d1351b1c__motion_blur__s3.jpg
90fab997d1351b1c,train,90fab997d1351b1c__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/90fab997d1351b1c__underexposure__s3.jpg
90fab997d1351b1c,train,90fab997d1351b1c__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/90fab997d1351b1c__overexposure__s3.jpg
90fab997d1351b1c,train,90fab997d1351b1c__noise__s3,noise,3,medium,1,dataset/generated/train/90fab997d1351b1c__noise__s3.jpg
90fab997d1351b1c,train,90fab997d1351b1c__compression__s3,compression,3,medium,1,dataset/generated/train/90fab997d1351b1c__compression__s3.jpg
1a0ad595a5675bdc,train,1a0ad595a5675bdc__clean,none,0,none,0,dataset/generated/train/1a0ad595a5675bdc__clean.jpg
1a0ad595a5675bdc,train,1a0ad595a5675bdc__blur__s3,blur,3,medium,1,dataset/generated/train/1a0ad595a5675bdc__blur__s3.jpg
1a0ad595a5675bdc,train,1a0ad595a5675bdc__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/1a0ad595a5675bdc__motion_blur__s3.jpg
1a0ad595a5675bdc,train,1a0ad595a5675bdc__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/1a0ad595a5675bdc__underexposure__s3.jpg
1a0ad595a5675bdc,train,1a0ad595a5675bdc__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/1a0ad595a5675bdc__overexposure__s3.jpg
1a0ad595a5675bdc,train,1a0ad595a5675bdc__noise__s3,noise,3,medium,1,dataset/generated/train/1a0ad595a5675bdc__noise__s3.jpg
1a0ad595a5675bdc,train,1a0ad595a5675bdc__compression__s3,compression,3,medium,1,dataset/generated/train/1a0ad595a5675bdc__compression__s3.jpg
5643dd54684df975,train,5643dd54684df975__clean,none,0,none,0,dataset/generated/train/5643dd54684df975__clean.jpg
5643dd54684df975,train,5643dd54684df975__blur__s3,blur,3,medium,1,dataset/generated/train/5643dd54684df975__blur__s3.jpg
5643dd54684df975,train,5643dd54684df975__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/5643dd54684df975__motion_blur__s3.jpg
5643dd54684df975,train,5643dd54684df975__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/5643dd54684df975__underexposure__s3.jpg
5643dd54684df975,train,5643dd54684df975__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/5643dd54684df975__overexposure__s3.jpg
5643dd54684df975,train,5643dd54684df975__noise__s3,noise,3,medium,1,dataset/generated/train/5643dd54684df975__noise__s3.jpg
5643dd54684df975,train,5643dd54684df975__compression__s3,compression,3,medium,1,dataset/generated/train/5643dd54684df975__compression__s3.jpg
cb4972816eb01ebe,train,cb4972816eb01ebe__clean,none,0,none,0,dataset/generated/train/cb4972816eb01ebe__clean.jpg
cb4972816eb01ebe,train,cb4972816eb01ebe__blur__s3,blur,3,medium,1,dataset/generated/train/cb4972816eb01ebe__blur__s3.jpg
cb4972816eb01ebe,train,cb4972816eb01ebe__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/cb4972816eb01ebe__motion_blur__s3.jpg
cb4972816eb01ebe,train,cb4972816eb01ebe__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/cb4972816eb01ebe__underexposure__s3.jpg
cb4972816eb01ebe,train,cb4972816eb01ebe__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/cb4972816eb01ebe__overexposure__s3.jpg
cb4972816eb01ebe,train,cb4972816eb01ebe__noise__s3,noise,3,medium,1,dataset/generated/train/cb4972816eb01ebe__noise__s3.jpg
cb4972816eb01ebe,train,cb4972816eb01ebe__compression__s3,compression,3,medium,1,dataset/generated/train/cb4972816eb01ebe__compression__s3.jpg
77131e2f74aa7e37,train,77131e2f74aa7e37__clean,none,0,none,0,dataset/generated/train/77131e2f74aa7e37__clean.jpg
77131e2f74aa7e37,train,77131e2f74aa7e37__blur__s3,blur,3,medium,1,dataset/generated/train/77131e2f74aa7e37__blur__s3.jpg
77131e2f74aa7e37,train,77131e2f74aa7e37__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/77131e2f74aa7e37__motion_blur__s3.jpg
77131e2f74aa7e37,train,77131e2f74aa7e37__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/77131e2f74aa7e37__underexposure__s3.jpg
77131e2f74aa7e37,train,77131e2f74aa7e37__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/77131e2f74aa7e37__overexposure__s3.jpg
77131e2f74aa7e37,train,77131e2f74aa7e37__noise__s3,noise,3,medium,1,dataset/generated/train/77131e2f74aa7e37__noise__s3.jpg
77131e2f74aa7e37,train,77131e2f74aa7e37__compression__s3,compression,3,medium,1,dataset/generated/train/77131e2f74aa7e37__compression__s3.jpg
0acb919d23df8f51,train,0acb919d23df8f51__clean,none,0,none,0,dataset/generated/train/0acb919d23df8f51__clean.jpg
0acb919d23df8f51,train,0acb919d23df8f51__blur__s3,blur,3,medium,1,dataset/generated/train/0acb919d23df8f51__blur__s3.jpg
0acb919d23df8f51,train,0acb919d23df8f51__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/0acb919d23df8f51__motion_blur__s3.jpg
0acb919d23df8f51,train,0acb919d23df8f51__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/0acb919d23df8f51__underexposure__s3.jpg
0acb919d23df8f51,train,0acb919d23df8f51__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/0acb919d23df8f51__overexposure__s3.jpg
0acb919d23df8f51,train,0acb919d23df8f51__noise__s3,noise,3,medium,1,dataset/generated/train/0acb919d23df8f51__noise__s3.jpg
0acb919d23df8f51,train,0acb919d23df8f51__compression__s3,compression,3,medium,1,dataset/generated/train/0acb919d23df8f51__compression__s3.jpg
237e72d5ffb557b5,train,237e72d5ffb557b5__clean,none,0,none,0,dataset/generated/train/237e72d5ffb557b5__clean.jpg
237e72d5ffb557b5,train,237e72d5ffb557b5__blur__s3,blur,3,medium,1,dataset/generated/train/237e72d5ffb557b5__blur__s3.jpg
237e72d5ffb557b5,train,237e72d5ffb557b5__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/237e72d5ffb557b5__motion_blur__s3.jpg
237e72d5ffb557b5,train,237e72d5ffb557b5__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/237e72d5ffb557b5__underexposure__s3.jpg
237e72d5ffb557b5,train,237e72d5ffb557b5__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/237e72d5ffb557b5__overexposure__s3.jpg
237e72d5ffb557b5,train,237e72d5ffb557b5__noise__s3,noise,3,medium,1,dataset/generated/train/237e72d5ffb557b5__noise__s3.jpg
237e72d5ffb557b5,train,237e72d5ffb557b5__compression__s3,compression,3,medium,1,dataset/generated/train/237e72d5ffb557b5__compression__s3.jpg
5c4214d0503ea4ad,train,5c4214d0503ea4ad__clean,none,0,none,0,dataset/generated/train/5c4214d0503ea4ad__clean.jpg
5c4214d0503ea4ad,train,5c4214d0503ea4ad__blur__s3,blur,3,medium,1,dataset/generated/train/5c4214d0503ea4ad__blur__s3.jpg
5c4214d0503ea4ad,train,5c4214d0503ea4ad__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/5c4214d0503ea4ad__motion_blur__s3.jpg
5c4214d0503ea4ad,train,5c4214d0503ea4ad__underexposure__s3,underexposure,3,medium,1,dataset/generated/train/5c4214d0503ea4ad__underexposure__s3.jpg
5c4214d0503ea4ad,train,5c4214d0503ea4ad__overexposure__s3,overexposure,3,medium,1,dataset/generated/train/5c4214d0503ea4ad__overexposure__s3.jpg
5c4214d0503ea4ad,train,5c4214d0503ea4ad__noise__s3,noise,3,medium,1,dataset/generated/train/5c4214d0503ea4ad__noise__s3.jpg
5c4214d0503ea4ad,train,5c4214d0503ea4ad__compression__s3,compression,3,medium,1,dataset/generated/train/5c4214d0503ea4ad__compression__s3.jpg
adba86ef9a0dd155,train,adba86ef9a0dd155__clean,none,0,none,0,dataset/generated/train/adba86ef9a0dd155__clean.jpg
adba86ef9a0dd155,train,adba86ef9a0dd155__blur__s3,blur,3,medium,1,dataset/generated/train/adba86ef9a0dd155__blur__s3.jpg
adba86ef9a0dd155,train,adba86ef9a0dd155__motion_blur__s3,motion_blur,3,medium,1,dataset/generated/train/adba86ef9a0dd155__motion_blur__s3.jpg
